co-de;latitude;longitude
f9-56;50.5498940487297;6.65513884945761
f9-57;50.5487729260784;6.7115517253233
f9-58;50.5476244963403;6.76796189462874
g0-11;50.5181887060078;2.30993641508533
g0-12;50.5191717021115;2.36631912964456
g0-13;50.5201274007288;2.42270415299116
g0-14;50.5210558002206;2.47909142023299
g0-15;50.5219568989946;2.53548086646244
g0-16;50.5228306955051;2.5918724267568
g0-17;50.5236771882533;2.64826603617874
g0-18;50.5244963757873;2.70466162977679
g0-21;50.4822416556057;2.31149843186689
g0-22;50.4832239121282;2.36783839680577
g0-23;50.4841788916887;2.42418066528177
g0-24;50.4851065926509;2.48052517255006
g0-25;50.4860070134254;2.5368718538504
g0-26;50.4868801524692;2.59322064440747
g0-27;50.4877260082861;2.64957147943144
g0-28;50.4885445794267;2.70592429411832
g0-31;50.4462943686983;2.31305808038116
g0-32;50.4472758863771;2.36935536042864
g0-33;50.4482301475978;2.42565493877891
g0-34;50.4491571507272;2.48195675083402
g0-35;50.4500568941785;2.53826073198058
g0-36;50.4509293764114;2.59456681759029
g0-37;50.4517745959324;2.6508749430203
g0-38;50.4525925512945;2.70718504361374
g0-41;50.4103468593769;2.31461536600924
g0-42;50.4113276389482;2.37087002574752
g0-43;50.412281182545;2.42712697857009
g0-44;50.4132074885368;2.48338616002542
g0-45;50.4141065553398;2.53964750564659
g0-46;50.4149783814164;2.59591095095181
g0-47;50.4158229652756;2.65217643144484
g0-48;50.416640305473;2.7084438826154
g0-51;50.374399141723;2.31617029411599
g0-52;50.3753791839214;2.37238239798089
g0-53;50.3763320106086;2.42859678972739
g0-54;50.377257620157;2.48481340504988
g0-55;50.3781560109854;2.54103217962752
g0-56;50.379027181559;2.59725304912458
g0-57;50.3798711303894;2.65347594919094
g0-58;50.3806878560347;2.70970081546253
g1-11;50.5252882567017;2.7610591425857
g1-12;50.526052829638;2.81745850962698
g1-13;50.5267900932846;2.87385966590929
g1-14;50.5275000463766;2.93026254642893
g1-15;50.528182687696;2.98666708617024
g1-16;50.5288380160717;3.0430732201061
g1-17;50.5294660303793;3.09948088319833
g1-18;50.5300667295412;3.15589001039819
g1-21;50.4893358644881;2.76227902365048
g1-22;50.4900998621143;2.81863560319702
g1-23;50.4908365709959;2.8749939679143
g1-24;50.4915459898702;2.93135405294631
g1-25;50.4922281175214;2.98771579342518
g1-26;50.4928829527804;3.04407912447158
g1-27;50.4935104945247;3.10044398119521
g1-28;50.4941107416789;3.15681029869519
g1-31;50.4533832410975;2.76349705470007
g1-32;50.4541466639875;2.81981091159559
g1-33;50.4548828186576;2.87612654960388
g1-34;50.4555917038473;2.93244390401621
g1-35;50.4562733183428;2.98876291011202
g1-36;50.4569276609772;3.04508350315935
g1-37;50.45755473063;3.10140561841528
g1-38;50.4581545262274;3.15772919112641
g1-41;50.4174304006108;2.76471323993967
g1-42;50.4181932493377;2.82098443888067
g1-43;50.4189288503487;2.87725741488875
g1-44;50.4196372023858;2.93353210340202
g1-45;50.4203183042374;2.98980843984679
g1-46;50.4209721547383;3.04608635963801
g1-47;50.4215987527702;3.10236579817973
g1-48;50.4221980972612;3.15864669086554
g1-51;50.3814773570996;2.76592758356176
g1-52;50.382239632235;2.82215618909794
g1-53;50.3829746801385;2.87838656766776
g1-54;50.383682499554;2.93461865485572
g1-55;50.3843630892721;2.99085238623455
g1-56;50.3850164481299;3.04708769736569
g1-57;50.3856425750107;3.10332452379967
g1-58;50.3862414688446;3.15956280107665
g2-11;50.5306401125268;3.21230053664678
g2-12;50.5311861783524;3.26871239687555
g2-13;50.531704926081;3.32512552600667
g2-14;50.5321963548225;3.38153985895356
g2-15;50.5326604637338;3.43795533062126
g2-16;50.5330972520186;3.49437187590699
g2-17;50.5335067189275;3.55078942970046
g2-18;50.533888863758;3.60720792688446
g2-21;50.4946836932139;3.21317801206057
g2-22;50.4952293481478;3.26954705637075
g2-23;50.4957477055453;3.32591736669592
g2-24;50.4962387645179;3.38228887809751
g2-25;50.4967025242238;3.43866152562865
g2-26;50.4971389838683;3.49503524433463
g2-27;50.4975481427033;3.55140996925332
g2-28;50.4979300000274;3.60778563541563
g2-31;50.4587270467424;3.21405415652925
g2-32;50.4592722911948;3.27038044985071
g2-33;50.4597902586508;3.32670800630854
g2-34;50.4602809482235;3.38303676111175
g2-35;50.4607443590727;3.43936664946112
g2-36;50.461180490405;3.49569760654955
g2-37;50.4615893414735;3.55202956756259
g2-38;50.4619709115783;3.60836246767886
g2-41;50.422770187186;3.21492897307897
g2-42;50.4233150215661;3.27121258019403
g2-43;50.4238325994695;3.32749744757556
g2-44;50.4243229200107;3.38378351057972
g2-45;50.4247859823511;3.44007070455444
g2-46;50.4252217856986;3.49635896483983
g2-47;50.4256303293076;3.55264822676867
g2-48;50.4260116124794;3.60893842566683
g2-51;50.3868131286083;3.21580246472677
g2-52;50.3873575533247;3.27204345027064
g2-53;50.3878747420635;3.32828569321976
g2-54;50.388364693941;3.384529129077
g2-55;50.3888274081198;3.44077369333699
g2-56;50.3892628838092;3.49701932148663
g2-57;50.3896711202651;3.55326594900547
g2-58;50.3900521167898;3.60951351136617
g3-11;50.5342436858545;3.66362730233522
g3-12;50.5345711846084;3.72004749092285
g3-13;50.5348713594577;3.7764684275119
g3-14;50.5351442098878;3.83289004696169
g3-15;50.5353897354305;3.88931228412682
g3-16;50.5356079356649;3.94573507385761
g3-17;50.5357988102168;4.00215835100056
g3-18;50.5359623587591;4.05858205039878
g3-21;50.4982845551863;3.66416217784596
g3-22;50.4986118075723;3.72053953156265
g3-23;50.4989117566246;3.77691763157845
g3-24;50.4991844018292;3.83329641290091
g3-25;50.499429742719;3.8896758105329
g3-26;50.4996477788738;3.94605575947302
g3-27;50.49983850992;4.00243619471605
g3-28;50.500001935531;4.0588170512534
g3-31;50.4623252000659;3.66469624207049
g3-32;50.46265220633;3.72103082590357
g3-33;50.4629519298106;3.7773661543386
g3-34;50.4632243699947;3.83370216253094
g3-35;50.463469526416;3.89003878563125
g3-36;50.4636873986549;3.94637595878598
g3-37;50.4638779863386;4.00271361713772
g3-38;50.4640412891411;4.05905169582575
g3-41;50.4263656345619;3.66522949685373
g3-42;50.4266923949495;3.72152137564274
g3-43;50.4269918930833;3.7778139973417
g3-44;50.4272641284514;3.83410729725331
g3-45;50.4275091005881;3.8904012106756
g3-46;50.4277268090746;3.94669567290236
g3-47;50.4279172535388;4.00299061922361
g3-48;50.4280804336552;4.059285984926
g3-51;50.3904058727325;3.665761944035
g3-52;50.3907323874887;3.72201118247218
g3-53;50.3910316605004;3.77826116213244
g3-54;50.3913036912565;3.83451181846535
g3-55;50.3915484792922;3.89076308691587
g3-56;50.3917660241895;3.94701490292471
g3-57;50.3919563255768;4.00326720192885
g3-58;50.3921193831293;4.0595199193619
g4-11;50.5360985810115;4.11500610689249
g4-12;50.5362074767406;4.17143045531938
g4-13;50.5362890457601;4.22785503051518
g4-14;50.5363432879304;4.28427976731399
g4-15;50.5363702031591;4.34070460054884
g4-16;50.5363697914005;4.39712946505207
g4-17;50.5363420526559;4.45355429565581
g4-18;50.5362869869736;4.50997902719242
g4-21;50.5001380554271;4.11519826407359
g4-22;50.5002468693754;4.17157976816266
g4-23;50.5003283771897;4.22796149850463
g4-24;50.5003825787308;4.28434339008197
g4-25;50.5004094739063;4.34072537787604
g4-26;50.5004090626708;4.39710739686751
g4-27;50.5003813450255;4.45348938203685
g4-28;50.5003263210187;4.50987126836478
g4-31;50.464177306783;4.11539012998644
g4-32;50.464286039032;4.17172885475371
g4-33;50.4643674857022;4.22806780525947
g4-34;50.4644216466546;4.28440691663405
g4-35;50.464448521797;4.3407461240067
g4-36;50.4644481110839;4.397085362506
g4-37;50.4644204145168;4.4534245672603
g4-38;50.4643654321436;4.50976367339822
g4-41;50.428216349145;4.11558170529336
g4-42;50.4283249997761;4.17187771560697
g4-43;50.428406385363;4.22817395114621
g4-44;50.4284605057671;4.28447034718885
g4-45;50.4284873608963;4.34076683901158
g4-46;50.4284869507052;4.3970633618904
g4-47;50.4284592751951;4.45335985110114
g4-48;50.428404334414;4.50965624191982
g4-51;50.3922551965687;4.11577299065461
g4-52;50.3923637656632;4.17202635123531
g4-53;50.3924450902278;4.22827993653031
g4-54;50.392499170124;4.28453368196439
g4-55;50.3925260052598;4.34078752296122
g4-56;50.39252559559;4.39704139494382
g4-57;50.3924979411159;4.453295233335
g4-58;50.3924430418853;4.50954897355779
g5-11;50.5362045944488;4.56640359449495
g5-12;50.5360948752237;4.6228279323976
g5-13;50.5359578294871;4.67925197573615
g5-14;50.5357934574753;4.73567565934842
g5-15;50.5356017594709;4.79209891807473
g5-16;50.535382735804;4.84852168675835
g5-17;50.5351363868511;4.90494390024593
g5-18;50.5348627130362;4.96136549338798
g5-21;50.5002439907452;4.56625299083269
g5-22;50.5001343543471;4.62263448442309
g5-23;50.4999974120129;4.6790156841201
g5-24;50.4998331639784;4.73539652490986
g5-25;50.4996416105258;4.79177694178101
g5-26;50.4994227519845;4.84815686972511
g5-27;50.4991765887305;4.90453624373711
g5-28;50.4989031211869;4.96091499881578
g5-31;50.4642831640593;4.56610261604902
g5-32;50.4641736104054;4.62244133034312
g5-33;50.4640367713703;4.67877975141251
g5-34;50.4638726471892;4.7351178143912
g5-35;50.4636812381439;4.79145545441568
g5-36;50.4634625445633;4.84779260662538
g5-37;50.4632165668227;4.90412920616307
g5-38;50.4629433053442;4.96046518817536
g5-41;50.4283221284566;4.56595246962317
g5-42;50.4282126574643;4.62224846948904
g5-43;50.4280759216251;4.67854417679685
g5-44;50.4279119211738;4.73483952682803
g5-45;50.4277206563918;4.7911344548665
g5-46;50.4275021276071;4.84742889619906
g5-47;50.4272563351947;4.9037227861159
g5-48;50.4269832795759;4.96001605991099
g5-51;50.3923608979929;4.5658025510359
g5-52;50.3922515095797;4.62205590119419
g5-53;50.3921148768335;4.67830895945904
g5-54;50.3919509999885;4.73456166125886
g5-55;50.3917598793258;4.79081394202455
g5-56;50.3915415151729;4.84706573718987
g5-57;50.3912959079038;4.90331698219193
g5-58;50.3910230579393;4.95956761247165
g6-11;50.5345617148296;5.01778640103932
g6-12;50.534233392749;5.07420655805951
g6-13;50.5338777473588;5.1306258993133
g6-14;50.5334947792702;5.1870443596711
g6-15;50.5330844891416;5.24346187400944
g6-16;50.5326468776781;5.29987837721139
g6-17;50.5321819456318;5.35629380416702
g6-18;50.5316896938015;5.41270808977387
g6-21;50.4986023498233;5.0172930699642
g6-22;50.4982742751563;5.07367039219016
g6-23;50.4979188977494;5.13004690050664
g6-24;50.497536218213;5.18642252993226
g6-25;50.4971262372039;5.24279721549169
g6-26;50.4966889554262;5.29917089221617
g6-27;50.4962243736306;5.35554349514389
g6-28;50.4957324926146;5.41191495932048
g6-31;50.462642760597;5.01680048781312
g6-32;50.4623149330966;5.07313504023194
g6-33;50.4619598234054;5.12946878059256
g6-34;50.4615774321328;5.18580164406134
g6-35;50.4611677599346;5.24213356581071
g6-36;50.4607308075135;5.29846448101958
g6-37;50.4602665756188;5.35479432487382
g6-38;50.4597750650468;5.41112303256672
g6-41;50.4266829612188;5.01630865288256
g6-42;50.4263553806382;5.07260050033354
g6-43;50.4260005383957;5.12889153757201
g6-44;50.4256184350993;5.18518169991161
g6-45;50.4252090714038;5.24147092267205
g6-46;50.4247724480106;5.29775914117949
g6-47;50.4243085656678;5.35404629076705
g6-48;50.4238174251702;5.41033230677518
g6-51;50.3907229657467;5.01581756347417
g6-52;50.3903956318398;5.0720667706493
g6-53;50.3900410567792;5.12831516945202
g6-54;50.3896592411719;5.1845626953428
g6-55;50.3892501856716;5.2408092837882
g6-56;50.3888138909784;5.29705487026118
g6-57;50.388350357839;5.35329939024163
g6-58;50.387859587047;5.40954277921678
g7-11;50.5311701230331;5.46912116893737
g7-12;50.5306232342192;5.52553297657133
g7-13;50.5300490282994;5.58194344759834
g7-14;50.5294475062602;5.63835251695026
g7-15;50.5288186691349;5.69476011956867
g7-16;50.5281625180035;5.75116619040529
g7-17;50.5274790539931;5.80757066442243
g7-18;50.5267682782776;5.8639734765935
g7-21;50.4952133132224;5.46828521979945
g7-22;50.4946668363454;5.52465421164262
g7-23;50.4940930629212;5.58102186992059
g7-24;50.4934919939347;5.6373881297132
g7-25;50.4928636304174;5.69375292610993
g7-26;50.4922079734473;5.75011619421039
g7-27;50.4915250241497;5.80647786912477
g7-28;50.4908147836963;5.86283788597426
g7-31;50.4592562766402;5.46745053929938
g7-32;50.4587102112886;5.52377678028122
g7-33;50.4581368699283;5.5801016907304
g7-34;50.4575362535422;5.63642520587425
g7-35;50.45690836316;5.69274726094974
g7-36;50.4562531998581;5.74906779120394
g7-37;50.4555707647594;5.80538673189442
g7-38;50.4548610590338;5.86170401828973
g7-41;50.4232990273591;5.46661712455219
g7-42;50.4227533731225;5.5229006794546
g7-43;50.422180463395;5.5791829068477
g7-44;50.4215802991579;5.63546374210588
g7-45;50.420952881439;5.69174312061315
g7-46;50.4202982113128;5.74802097776356
g7-47;50.4196162899003;5.80429724896165
g7-48;50.4189071183693;5.86057186962288
g7-51;50.387341579442;5.46578497268162
g7-52;50.3867963359107;5.52202590613942
g7-53;50.3862238573859;5.57826551510208
g7-54;50.3856241448471;5.63450373509064
g7-55;50.3849971993205;5.6907405016357
g7-56;50.3843430218787;5.74697575027785
g7-57;50.3836616136406;5.80320941656814
g7-58;50.382952975772;5.8594414360685
g8-11;50.5260301920775;5.92037456190338
g8-12;50.5252647966603;5.9767738553489
g8-13;50.5244720933404;6.03317129193932
g8-14;50.5236520834789;6.08956680669673
g8-15;50.5228047684836;6.14596033465653
g8-16;50.5219301498093;6.20235181086784
g8-17;50.5210282289574;6.25874117039404
g8-18;50.5200990074761;6.31512834831306
g8-21;50.4900772533055;5.9191961798915
g8-22;50.4893124342426;5.97555268602106
g8-23;50.4885203278196;6.03190733951986
g8-24;50.4877009353952;6.08826007555761
g8-25;50.4868542583749;6.14461082931727
g8-26;50.4859802982108;6.20095953599552
g8-27;50.4850790564017;6.25730613080315
g8-28;50.4841505344931;6.31365054896555
g8-31;50.4541240838976;5.91801958566984
g8-32;50.4533598406137;5.97433336932658
g8-33;50.452568330492;6.03064530456409
g8-34;50.4517495548887;6.08695532669927
g8-35;50.4509035152068;6.14326337106221
g8-36;50.4500302128959;6.19956937299663
g8-37;50.4491296494521;6.25587326786038
g8-38;50.4482018264183;6.31217499102579
g8-41;50.4181706979339;5.91684477517408
g8-42;50.4174070298551;5.97311590105392
g8-43;50.4166161154401;6.02938518271331
g8-44;50.4157979560429;6.08565255561588
g8-45;50.414952553064;6.14191795523842
g8-46;50.4140799079506;6.19818131707126
g8-47;50.413180022196;6.25444257661882
g8-48;50.4122528973405;6.31070166939997
g8-51;50.3822171094849;5.9156717443522
g8-52;50.381454016038;5.97190027700428
g8-53;50.3806636967363;6.02812696962199
g8-54;50.3798461529315;6.08435175781525
g8-55;50.3790013860216;6.14057457720706
g8-56;50.378129397451;6.19679536343398
g8-57;50.3772301887108;6.25301405214654
g8-58;50.3763037613383;6.30923057900969
g9-11;50.5191424869605;6.371513279718
g9-12;50.5181586690521;6.42789589971746
g9-13;50.5171475554397;6.48427614343603
g9-14;50.5161091478582;6.54065394601473
g9-15;50.5150434480897;6.59702924261145
g9-16;50.5139504579627;6.65340196840142
g9-17;50.5128301793526;6.70977205857762
g9-18;50.5116826141812;6.76613944835126
g9-21;50.4831947340772;6.36999272572315
g9-22;50.4822116567928;6.42633259633185
g9-23;50.4812013043256;6.48267009606347
g9-24;50.4801636784075;6.5390051602062
g9-25;50.4790987808174;6.59533772406506
g9-26;50.4780066133807;6.65166772296229
g9-27;50.4768871779694;6.70799509223788
g9-28;50.4757404765021;6.76431976724991
g9-31;50.4472467453839;6.36847447788021
g9-32;50.4462644079848;6.42477166382638
g9-33;50.4452548159036;6.48106648428292
g9-34;50.4442179708694;6.53735887468474
g9-35;50.4431538746579;6.59364877048352
g9-36;50.4420625290912;6.64993610714812
g9-37;50.4409439360381;6.70622082016503
g9-38;50.4397980974138;6.76250284503883
g9-41;50.4112985349706;6.36695853094851
g9-42;50.4103169367195;6.4232130968136
g9-43;50.4093081042667;6.47946530256019
g9-44;50.4082720393384;6.5357150837695
g9-45;50.407208743707;6.5919623760394
g9-46;50.4061182191917;6.64820711498493
g9-47;50.4050004676577;6.70444923623866
g9-48;50.403855491017;6.76068867545118
g9-51;50.3753501169175;6.36544487970326
g9-52;50.3743692570784;6.42165688992237
g9-53;50.3733611834978;6.47786654537787
g9-54;50.3723258978988;6.53407378179682
g9-55;50.3712634020507;6.59027853492289
g9-56;50.3701736977695;6.64648074051682
g9-57;50.3690567869172;6.70268033435683
g9-58;50.3679126714025;6.75887725223911
h0-11;50.338451229808;2.31772287005005
h0-12;50.3394305353668;2.37389248233149
h0-13;50.3403826458575;2.43006437730754
h0-14;50.3413075596551;2.48623849081815
h0-15;50.3422052751813;2.54241475868802
h0-16;50.3430757909039;2.59859311672708
h0-17;50.3439191053373;2.65477350073091
h0-18;50.3447352170419;2.71095584648119
h0-21;50.3025031376931;2.31927309914385
h0-22;50.3034817073444;2.3754002839863
h0-23;50.3044331023502;2.43152974635203
h0-24;50.3053573210884;2.48766142222608
h0-25;50.3062543619836;2.54379524757831
h0-26;50.3071242235061;2.59993115836386
h0-27;50.3079669041729;2.65606909052355
h0-28;50.3087824025472;2.71220897998436
h0-31;50.2665548794299;2.32082098671377
h0-32;50.2675327139041;2.37690580811664
h0-33;50.2684833941353;2.43299290188708
h0-34;50.2694069185043;2.48908220415478
h0-35;50.2703032854382;2.54517365103431
h0-36;50.2711724934103;2.60126717862555
h0-37;50.2720145409399;2.65736272301418
h0-38;50.2728294265928;2.71346022027203
h0-41;50.2306064690597;2.32236653806011
h0-42;50.2315835690861;2.37840905987823
h0-43;50.2325335352516;2.43445384892376
h0-44;50.2334563659401;2.4905008414706
h0-45;50.2343520595814;2.54654997377758
h0-46;50.2352206146514;2.60260118208894
h0-47;50.236062029672;2.65865440263471
h0-48;50.2368763032116;2.71470957163117
h0-51;50.1946579206139;2.32390975846721
h0-52;50.1956342869201;2.37991004441126
h0-53;50.1965835397277;2.43591259245804
h0-54;50.1975056774232;2.49191733902522
h0-55;50.1984006984391;2.5479242205155
h0-56;50.1992686012542;2.60393317331699
h0-57;50.2001093843928;2.65994413380368
h0-58;50.2009230464258;2.71595703833584
h1-11;50.3455241246249;2.7671400897461
h1-12;50.3462858267397;2.82332616628084
h1-13;50.347020322086;2.87951401182797
h1-14;50.34772760941;2.93570356211794
h1-15;50.3484076875044;2.99189475286947
h1-16;50.3490605552081;3.04808751979001
h1-17;50.3496862114068;3.10428179857619
h1-18;50.3502846550323;3.16047752491426
h1-21;50.3095707172383;2.76835076265986
h1-22;50.310331846902;2.82449437445063
h1-23;50.3110657902404;2.8806397512447
h1-24;50.3117725460019;2.93678682891801
h1-25;50.3124521129812;2.99293554333483
h1-26;50.3131044900194;3.04908583034822
h1-27;50.313729676004;3.10523762580041
h1-28;50.3143276698686;3.16139086552332
h1-31;50.2736171489809;2.76955960645758
h1-32;50.2743777067622;2.8256608176164
h1-33;50.275111098641;2.88176378978153
h1-34;50.2758173233681;2.93786845897397
h1-35;50.2764963797401;2.99397476120311
h1-36;50.2771482666001;3.05008263246713
h1-37;50.2777729828377;3.10619200875349
h1-38;50.2783705273883;3.16230282603931
h1-41;50.2376634338843;2.77076662528129
h1-42;50.2384234203506;2.82682549977516
h1-43;50.2391562613171;2.88288613129041
h1-44;50.2398619555366;2.93894845599266
h1-45;50.2405405018081;2.99501241003597
h1-46;50.2411918989765;3.05107792956324
h1-47;50.2418161459334;3.10714495070668
h1-48;50.242413241616;3.1632134095882
h1-51;50.2017095859697;2.7719718232605
h1-52;50.2024690016875;2.82798842491184
h1-53;50.203201292288;2.88400677961164
h1-54;50.203906456526;2.94002682366972
h1-55;50.2045844932027;2.99604849338435
h1-56;50.2052354011651;3.05207172504274
h1-57;50.2058591793066;3.10809645492137
h1-58;50.2064558265664;3.16412261928655
h2-11;50.3508558850628;3.21667463448051
h2-12;50.3513999005233;3.27287306294173
h2-13;50.351916700485;3.32907274595565
h2-14;50.3524062840657;3.38527361917138
h2-15;50.3528686504294;3.44147561822984
h2-16;50.353303798787;3.49767867876423
h2-17;50.3537117283955;3.55388273640044
h2-18;50.3540924385586;3.61008772675751
h2-21;50.3148984705934;3.21754548533897
h2-22;50.315442077205;3.27370142105987
h2-23;50.3159584887762;3.32985860848955
h2-24;50.3164477044263;3.38601698342289
h2-25;50.316909723321;3.44217648164669
h2-26;50.3173445446723;3.49833703893999
h2-27;50.3177521677386;3.55449859107459
h2-28;50.3181325918249;3.61066107381546
h2-31;50.278940899234;3.21841502029187
h2-32;50.2794840974028;3.27452852746901
h2-33;50.2800001209694;3.33064328351957
h2-34;50.2804889690546;3.38675922438383
h2-35;50.2809506408254;3.44287628599396
h2-36;50.2813851354954;3.49899440427445
h2-37;50.2817924523241;3.55511351514254
h2-38;50.2821725906178;3.61123355450867
h2-41;50.2429831850082;3.2192832423199
h2-42;50.2435259751398;3.2753543850045
h2-43;50.244041611087;3.33142677373572
h2-44;50.2445300919721;3.38750034459879
h2-45;50.2449914169637;3.44357503367082
h2-46;50.2454255852766;3.4996507770213
h2-47;50.2458325961719;3.55572751071249
h2-48;50.2462124489567;3.61180517079988
h2-51;50.20702534193;3.22015015439476
h2-52;50.207567724429;3.27617899649313
h2-53;50.2080829731413;3.33220908181986
h2-54;50.2085710871905;3.38824034660465
h2-55;50.2090320657469;3.44427272706918
h2-56;50.2094659080264;3.50030615942744
h2-57;50.2098726132916;3.55634057988631
h2-58;50.2102521808508;3.61237592464585
h3-11;50.3544459286265;3.66629358544807
h3-12;50.3547721979957;3.72250024807878
h3-13;50.3550712461094;3.77870765025078
h3-14;50.3553430724572;3.83491572756012
h3-15;50.3555876765752;3.8911244155982
h3-16;50.3558050580461;3.94733364995224
h3-17;50.355995216499;4.00354336620569
h3-18;50.3561581516097;4.0597534999387
h3-21;50.3184858162824;3.66682442292115
h3-22;50.3188118405087;3.72298857414432
h3-23;50.319110663948;3.77915346323208
h3-24;50.3193822860908;3.83531902592648
h3-25;50.3196267064741;3.89148519796498
h3-26;50.3198439246812;3.94765191508081
h3-27;50.3200339403419;4.0038191130035
h3-28;50.3201967531324;4.05998672745924
h3-31;50.2825255497289;3.66735445827694
h3-32;50.282851329056;3.72347616234549
h3-33;50.2831499280442;3.77959860260701
h3-34;50.2834213461849;3.83572171494911
h3-35;50.283665583016;3.89184543525482
h3-36;50.2838826381214;3.94796969940299
h3-37;50.2840725111317;4.00409444326876
h3-38;50.2842352017237;4.06021960272395
h3-41;50.2465651429848;3.66788369333261
h3-42;50.2468906776557;3.72396301435393
h3-43;50.2471890524157;3.78004306990163
h3-44;50.2474602667569;3.83612379600846
h3-45;50.247704320218;3.8922051287026
h3-46;50.2479212123837;3.94828700400804
h3-47;50.2481109428853;4.00436935794511
h3-48;50.2482735113999;4.06045212653082
h3-51;50.2106046100588;3.66841212989986
h3-52;50.2109299003163;3.72444913183623
h3-53;50.2112280510705;3.78048686663742
h3-54;50.2114990618143;3.83652527048087
h3-55;50.2117429320873;3.89256427953947
h3-56;50.211959661475;3.94860382998194
h3-57;50.2121492496091;4.00464385797333
h3-58;50.2123116961675;4.06068429967543
h4-11;50.3562938631002;4.11596398672853
h4-12;50.3564023507393;4.17217476215004
h4-13;50.3564836143422;4.22838576177609
h4-14;50.3565376537707;4.28459692117798
h4-15;50.356564468933;4.34080817592596
h4-16;50.3565640597839;4.3970194615896
h4-17;50.3565364263247;4.45323071373824
h4-18;50.3564815686032;4.50944186794148
h4-21;50.3203323627754;4.11615469417141
h4-22;50.3204407690401;4.17232294886092
h4-23;50.3205219717419;4.22849142724675
h4-24;50.3205759707429;4.28466006504631
h4-25;50.3206027659515;4.34082879797593
h4-26;50.3206023573225;4.3969975617513
h4-27;50.3205747448572;4.45316629208787
h4-28;50.3205199286035;4.50933492470135
h4-31;50.2843707096204;4.11634511363757
h4-32;50.2844790345914;4.17247091187619
h4-33;50.2845601764527;4.22859693330443
h4-34;50.2846141350663;4.28472311378538
h4-35;50.2846409103409;4.34084938918102
h4-36;50.2846405022314;4.39697569535271
h4-37;50.2846129107392;4.45310196816158
h4-38;50.2845581359119;4.509228143469
h4-41;50.2484089176513;4.11653524577937
h4-42;50.2485171614094;4.17261865170254
h4-43;50.2485982424904;4.22870228031017
h4-44;50.2486521607567;4.28478606761056
h4-45;50.2486789161171;4.34086994961094
h4-46;50.2486785085266;4.39695386231787
h4-47;50.2486509379864;4.45303774173773
h4-48;50.2485962045443;4.5091215238771
h4-51;50.2124470008744;4.11672509124717
h4-52;50.2125551635;4.17276616884513
h4-53;50.212636183861;4.2288074686239
h4-54;50.21269006182;4.28484892673658
h4-55;50.2127167972858;4.34089047933518
h4-56;50.2127163902136;4.39693206257105
h4-57;50.2126888406047;4.45297361259536
h4-58;50.2126341485067;4.50901506555948
h5-11;50.3563994867139;4.56565285976958
h5-12;50.3562901807975;4.62186362479393
h5-13;50.3561536510415;4.67807409858745
h5-14;50.3559898976798;4.73428421672512
h5-15;50.3557989209928;4.79049391478432
h5-16;50.3555807213074;4.84670312834533
h5-17;50.3553352989973;4.90291179299177
h5-18;50.3550626544822;4.95911984431103
h5-21;50.3204379086554;4.56550339530812
h5-22;50.3203286851537;4.62167163962564
h5-23;50.3201922582854;4.67783959337297
h5-24;50.3200286282839;4.73400719227114
h5-25;50.3198377954293;4.79017437204361
h5-26;50.3196197600479;4.84634106841676
h5-27;50.3193745225125;4.90250721712024
h5-28;50.3191020832424;4.95867275388749
h5-31;50.2844761778435;4.56535415713699
h5-32;50.2843670366744;4.62147994502872
h5-33;50.2842307125914;4.67760544300886
h5-34;50.2840672058274;4.73373058694412
h5-35;50.2838765166621;4.78985531270358
h5-36;50.2836586454212;4.84597955615925
h5-37;50.2834135924769;4.90210325318639
h5-38;50.2831413582477;4.95822633966407
h5-41;50.248514308294;4.56520514474325
h5-42;50.2484052493757;4.62128854034454
h5-43;50.2482690279758;4.67737164669088
h5-44;50.248105644327;4.73345439979416
h5-45;50.2479150987082;4.7895367356687
h5-46;50.2476973914447;4.84561859033165
h5-47;50.247452522908;4.90169989980349
h5-48;50.2471804935159;4.9577806001084
h5-51;50.2125523140131;4.56505635761547
h5-52;50.2124433372639;4.62109742491647
h5-53;50.2123072184451;4.67713820361717
h5-54;50.2121439577891;4.73317862987423
h5-55;50.2119535555744;4.78921863984672
h5-56;50.2117360121255;4.84525816969656
h5-57;50.2114913278134;4.90129715558895
h5-58;50.2112195030551;4.95733553369281
h6-11;50.3547627882287;5.01532721789473
h6-12;50.3544357007499;5.07153384933914
h6-13;50.3540813926051;5.12773967424563
h6-14;50.3536998644004;5.18394462822114
h6-15;50.3532911167882;5.24014864687857
h6-16;50.3528551504676;5.29635166583726
h6-17;50.352391966184;5.35255362072345
h6-18;50.3519015647293;5.40875444717065
h6-21;50.3188024427032;5.01483761445617
h6-22;50.3184756014071;5.07100173456852
h6-23;50.3181215599125;5.12716504997194
h6-24;50.3177403188243;5.18332749641931
h6-25;50.317331878794;5.23948900966948
h6-26;50.3168962405192;5.29564952548773
h6-27;50.3164334047442;5.35180897964617
h6-28;50.3159433722595;5.40796730792419
h6-31;50.2828419431983;5.01434875147547
h6-32;50.2825153478401;5.07047042450848
h6-33;50.2821615727306;5.12659129465599
h6-34;50.2817806184736;5.18271129781642
h6-35;50.2813724857193;5.23883036989413
h6-36;50.2809371751643;5.29494844679988
h6-37;50.2804746875514;5.35106546445123
h6-38;50.2799850236698;5.40718135877301
h6-41;50.2468813037324;5.01386062727477
h6-42;50.2465549540678;5.06993991733556
h6-43;50.2462014450787;5.12601840632879
